A1 - Assistência Judiciária Gratuita em relação à Despesa Total da Justiça;A2 - Assistência Judiciária Gratuita por 100.000 habitantes (R$);A3 – Percentual de processos de justiça gratuita arquivados definitivamente;A4;Ano;ArqJG – Processos de justiça gratuita arquivados definitivamente;Total de Cargos em Comissão;CC1º – Cargos em Comissão Existentes na Área Judiciária do 1º Grau;CC2º – Cargos em Comissão Existentes na Área Judiciária do 2º Grau;CCAdm – Cargos em Comissão Existentes na Área Administrativa;CCJud – Cargos em Comissão Existentes na Área Judiciária;CCSTM – Cargos em Comissão Existentes na Área Judiciária do STM;CCTRJE1º – Cargos em Comissão Existentes na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;CnTST - Casos Novos no TST;Cn1º - Casos Novos no 1º Grau;Cn2º - Casos Novos de 2º Grau;CnJE - Casos Novos nos Juizados Especiais;CnTR - Casos Novos na Turma Recursal;Cp – Casos Pendentes;Cp1º - Casos Pendentes no 1º Grau;Cp2º – Casos Pendentes no 2º Grau;CpJE - Casos Pendentes nos Juizados Especiais;CpTR - Casos Pendentes na Turma Recursal;DBen – Despesas com Benefícios;DCC – Despesas com Cargos em Comissão;Dec2º – Decisões terminativas de processo no 2º Grau;DecTR - Total de Decisões que põem fim à relação processual na Turma Recursal;DEst - Despesas com Estagiários;DFC – Despesas com Função de Confiança;DInf1 – Despesa com Aquisições em Tecnologia de Informação e Comunicação;DInf2 – Despesa com Custeio da Tecnologia de Informação e Comunicação;Dip – Outras Despesas Indenizatórias e Indiretas com Recursos Humanos;Dk – Despesa de Capital;DMag – Despesa com Recursos Humanos de Magistrados;DpCn - Despesas por Casos Novos.;DPCO – Despesas com Projetos de Construção e Obras;DPE – Despesa com Pessoal e Encargos;DPEA - Despesa com Pessoal e Encargos do Quadro Ativo;DPEAAdm – Despesas com Pessoal e Encargos do Quadro Ativo na área administrativa;DPEI – Despesas com Pessoal e Encargos do Quadro Inativo;Dpj - Despesa Total da Justiça Estadual;Despesa total (Exceto gastos com inativos e obras);DpMag - Despesas por Magistrado.;DRH - Despesa com Recursos Humanos;DServ – Despesa com Recursos Humanos de Servidores;DTer - Despesas com Terceirizados;IPC-Jus;IPC-Jus 1º grau;IPC-Jus 2º grau;eff22;FTT - Força de Trabalho Total de Servidores e Magistrados;G1 - Despesa Total da Justiça em relação ao PIB;G10a – Despesa média por Magistrado;G10b – Despesa média por Servidor;G10c – Despesa média por Terceirizado;G10d – Despesa média por Estagiário;G2 - Despesa Total da Justiça em relação à Despesa Pública;G3 - Despesa com Recursos Humanos em relação à Despesa Total da Justiça;G4 - Despesa com Bens e Serviços e de Capital em relação à Despesa Total da Justiça;G5 - Despesa com Pessoal e Encargos do Quadro Permanente em relação à Despesa Total da Justiça;G5a - Despesa com Pessoal Ativo e Encargos em relação à Despesa Total da Justiça;G5b - Despesa com Pessoal Inativo e Instituidores de Pensão em relação à Despesa Total da Justiça;G6 - Despesa com Custeio e Capital em relação à Despesa Total da Justiça;G7 - Despesa Total da Justiça por Habitante (R$);G8 - Despesas com Pleitos Eleitorais em relação à Despesa Total;GT - Gastos Totais;IAD - Processos Baixados por Caso Novo;IAD1º - Processos Baixados por Caso Novo no 1º Grau;IAD2º - Processos Baixados por Caso Novo no 2º grau;IADJe - Processos Baixados por Caso Novo nos Juizados Especiais;IADTr - Processos Baixados por Caso Novo nas Turmas Recursais;IC – Índice de Conciliação;IC1º – Índice de Conciliação do 1º grau;IC2º – Índice de Conciliação no 2º Grau;ICJE – Índice de Conciliação na Fase de Conhecimento dos Juizados Especiais;ICTR – Índice de Conciliação nas Turmas Recursais;IPM - Índice de Produtividade dos Magistrados;IPM1º - Índice de Produtividade dos Magistrados no 1º Grau;IPM2º - Índice de Produtividade dos Magistrados no 2º Grau;IPMJE - Índice de Produtividade dos Magistrados nos Juizados Especiais;IPMTR - Índice de Produtividade dos Magistrados nas Turmas Recursais;IPS - Índice de Produtividade dos Servidores;IPSJud - Índice de Produtividade dos Servidores da Área Judiciária;IPSJud1º - Índice de Produtividade dos Servidores da Área Judiciária no 1º Grau;IPSJud2º - Índice de Produtividade dos Servidores da Área Judiciária no 2º Grau;IPSJudJE - Índice de Produtividade dos Servidores da Área Judiciária nos Juizados Especiais;IPSJudTR - Índice de Produtividade dos Servidores da Área Judiciária nas Turmas Recursais;JG – Assistência Judiciária Gratuita;Número de cargos de Magistrado Providos;MagP1º - Número de Cargos Providos de Magistrado no 1º Grau;MagP2º - Número de Cargos Providos de Magistrado no 2º Grau;MagPJE – Cargos de Magistrado Providos nos Juizados Especiais;MagPTR – Cargos de Magistrado Providos nas Turmas Recursais;ODC – Outras Despesas Correntes;ODCK – Outras Despesas Correntes e de Capital;ODP – Orçamento para Despesas de Pessoal e Encargos;OK – Orçamento para Despesas de Capital;OOC – Orçamento para Outras Despesas Correntes;ProcEl - Índice de Processos Eletrônicos;ProcEl1º - Índice de Processos Eletrônicos no 1º Grau;procel1jetr;ProcEl2º - Índice de Processos Eletrônicos no 2º Grau;procel2tru;ProcElJE - Índice de Processos Eletrônicos nos Juizados Especiais;ProcElSTM – Índice de Processos Eletrônicos no STM;ProcElTR - Índice de Processos Eletrônicos nas Turmas Recursais;ProcElTRU – Índice de Processos Eletrônicos na Turma Regional de Uniformização;RIn – Recorribilidade Interna;Rin1º - Recorribilidade Interna na Fase de Conhecimento do 1º Grau;RIn2º - Recorribilidade Interna de 2º Grau;Rin2ºa - Recorribilidade Interna de Decisão Monocrática de 2º Grau;Rin2ºb - Recorribilidade Interna de Embargos de Declaração no 2º Grau;RIna – Recorribilidade Interna de Decisão Monocrática;Rinb – Recorribilidade Interna de Embargos de Declaração;Rinc –Recorribilidade Interna de Embargos;RinJE - Recorribilidade Interna na Fase de Conhecimento dos Juizados Especiais;RInTR - Recorribilidade Interna das Turmas Recursais;Rx – Recorribilidade Externa;Rx1º - Recorribilidade Externa de 1º Grau;Rx2º - Recorribilidade Externa de 2º grau;Rxa - Recorribilidade Externa de Despacho Denegatório de Admissibilidade no Superior Tribunal de Justiça;RxAI2º - Recorribilidade Externa de Agravo de Instrumento para o TST;RxAP1º - Recorribilidade Externa na Fase de Execução no 1º Grau;RxJE - Recorribilidade Externa dos Juizados Especiais;RxRO1º - Recorribilidade Externa na Fase de Conhecimento no 1º Grau;SaJudP – Cargos Providos de Servidores da Área Judiciária;SaJudP1º – Cargos Providos de Servidores da Área Judiciária no 1º Grau;SaJudP1JETR - Total de Servidores que atuam na Área Judiciária do 1º Grau, dos Juizados Especiais e das Turmas Recursais;SaJudP2º – Cargos Providos de Servidores da Área Judiciária no 2º Grau;SaJudP2° - Total de Servidores que atuam na Área Judiciária do 2º Grau;sajudpae1;SaJudPJE – Cargos Providos de Servidores da Área Judiciária nos Juizados Especiais;SaJudPTR – Cargos Providos de Servidores da Área Judiciária nas Turmas Recursais;Sent - Total de Sentenças / Decisões;Sent1º - Total de Sentenças no 1º Grau;SentJe - Total de Sentenças nos Juizados Especiais;Total de servidores;ServAdmSETI - Total de Servidores na Área Administrativa, exceto os lotados nas escolas judiciais e da magistratura e nas áreas de tecnologia da informação ;Sigla do Tribunal;Sus - Processos Suspensos ou Sobrestados ou em Arquivo Provisório;SuS1º – Processos Suspensos ou Sobrestados ou em Arquivo Provisório no 1º Grau;SuS2º – Processos Suspensos ou Sobrestados ou em Arquivo Provisório no 2º Grau;susje;SuSTR – Processos Suspensos ou Sobrestados ou em Arquivo Provisório nas Turmas Recursais;TBaix – Total de Processos Baixados;TBaix1º - Total de Processos Baixados no 1º Grau;TBaix2º – Total de Processos Baixados no 2º Grau;TBaixJE - Total de Processos Baixados nos Juizados Especiais;TBaixTR - Total de Processos Baixados na Turma Recursal;TC - Taxa de Congestionamento;TC1 - Taxa de Congestionamento no 1º Grau;tc14;TC2º - Taxa de Congestionamento no 2º Grau;tc25;tc3;TCJE - Taxa de Congestionamento nos Juizados Especiais;tcje6;TCL – Taxa de Congestionamento Líquida;TCL1º – Taxa de Congestionamento Líquida do 1º Grau;TCL2º – Taxa de Congestionamento Líquida do 2º Grau;TCLJE – Taxa de Congestionamento Líquida dos Juizados Especiais;TCLTR – Taxa de Congestionamento Líquida nas Turmas Recursais;TCTR - Taxa de Congestionamento nas Turmas Recursais;tctr7;TFAux - Total da Força de Trabalho Auxiliar;TFAuxC - Total da Força de Trabalho Auxiliar – Conciliadores;TFAuxE – Total da Força de Trabalho Auxiliar – Estagiários;TFAuxT – Total da Força de Trabalho Auxiliar – Terceirizados;TFAuxV - Total da Força de Trabalho Voluntária;tpbaix1m;TpBaix2 - Média;tpbaixjem;TpBaix - Média;tpbaixtrm;TpCp1 - Média;TpCp2 - Média;tpcpjem;TpCp - Média;TpCpTR - Média;TpDec2 - Média;TpDecTR - Média;TpSent1 - Média;tpsentjem;tpsentm;TpTot - Média;vcc;VCCTRJE1º - Valores Integrais dos Cargos em Comissão Alocados na Área Judiciária do 1º Grau, nas Turmas Recursais e nos Juizados Especiais;VCC2º - Valores Integrais dos Cargos em Comissão Alocados na Área Judiciária do 2º Grau;VCCAdm - Valores Integrais dos Cargos em Comissão Alocados na Área Administrativa;VCCSTM - Valores Integrais dos Cargos em Comissão Alocados na Área Judiciária do STM
0,001652154;20891,44052;0,078532924;95,33813172;2015;7794;1207;0;243;258;0;0;706;274181;202338;16773;49263;5807;1041008;910985;31212;97314;1497;77393039,89;91386352,09;16793;2910;7194392,9;1447302,27;6015145,77;16680719,64;28351522,44;24665467,68;183770426,1;3770,285848;11546525,74;791079117,5;682416832,8;168307525,4;108662284,7;1033740744;913531933,8;3230439,826;936961972,3;713053253,8;32943899,65;0,374788829;0,406251594;0;0,201775523;6871;0,007897209;411119,5214;133480,5791;40721,75482;9060,948237;0,049720882;0,906380035;0,093619965;0,840125691;0,735010088;0,105115606;0,0626886;126,4497193;0,136036583;20790876876;0,933868503;0,931999921;0,792642938;0,999045937;0,853969347;0,131234577;0,116953818;0,000176103;0,235626149;0,003780069;800,153125;717,0304183;443,1666667;769;991,8;52,56600287;77,09996989;68,32572464;47,14539007;155,7468354;450,8181818;1707898,87;330;272;30;65;5;72113304,18;96778771,86;791728978,2;34206869,11;248070239;0,147314387;0,004899473;0,157832454;0;0;0,701497838;0;0,449457551;0;0,054513594;0,042770766;0,237658548;0;0;0;0;0;0,004841878;0,103092784;0,042631787;0,042335139;0,016239644;0;0;0;0,054163512;0;3447;2826;0;288;0;2778;322;11;206031;148238;38090;4871;0;TJPA;117173;110993;1285;4846;49;256049;188579;13295;49216;4959;0,80259233;0,828496568;0,828496568;0,701282944;0,701282944;0,80259233;0,664123388;0,664123388;0,782987989;0,809240813;0,692402017;0,652635442;0,226002809;0,231877323;0,231877323;1670;62;794;809;2;1297,475289;1094,012635;842,5665736;1189,241701;846,5160315;1463,241485;672;700,7444841;1368,905894;767;748;511;1276,152295;730,8447763;1117,887653;679;0;0;0;0;0
0,002083183;27653,6205;0,1162356;414,9298345;2016;34326;1209;0;243;260;0;0;706;275467;190573;24520;54917;5457;1027568;887730;46727;91975;1136;73779353,58;106635070,9;39058;2949;5045607,25;1676537,42;10659825,73;12402574,88;23347643,27;30632740,46;192557170,8;3986,608684;12364136,25;843345114,8;731284738,1;159582171,8;112060376,7;1098179134;973754621,5;3192381,205;981490353,6;747914940,8;35972634,67;0,684554769;0,746651687;0;0,319000385;6730;0,007951625;364002,2133;131884,137;45362,71711;9431,041589;0,05111328;0,8937434;0,1062566;0,835131938;0,733089954;0,102041983;0,065245259;132,7469809;0,148111403;21485201833;1,637586353;1,979818757;0,903303426;0,857239106;0,838372732;0,138191445;0,147875784;7,56573E-05;0,215069495;0,004408274;1311,340116;1319,230769;738,3;692,3088235;915;91,8365228;129,5894858;130,5084746;72,61967213;141,7981928;326,7857143;2287707,7;351;292;30;69;5;86056040,46;116688780,9;849704837;39098600,12;246986149,9;0,176247797;0,018635236;0,194656602;0;0;0,717684659;0;0,737035001;0;0,042269756;0,036805505;0,084387321;0;0;0;0;0;0,00065664;0,165140726;0,03708117;0,032183586;0,059323141;0;0;0;0,077117168;0;3605;2943;0;310;0;2882;338;14;222636;146454;34175;4912;0;TJPA;110026;107648;1315;1055;8;451101;377300;22149;47077;4575;0,694927668;0,701746204;0,701746204;0,678422092;0,678422092;0,694927668;0,661443201;0,661443201;0,670402727;0,674005644;0,672162934;0,658854903;0,197790637;0,198914376;0,198914376;1467;134;535;793;2;1225,695027;1745,448463;672,9518792;1186,341344;601,8915847;1343,224887;744;685,8346765;1253,819393;883;704;669;957,5995226;574,306923;847,9367369;998;0;0;0;0;0
0,001822797;25368,03178;0,213651501;597,3493742;2017;49978;1219;0;262;231;0;0;726;275209;199822;20414;51602;3371;1060390;941057;49268;67534;2531;79214247,84;117078864,1;23776;3890;4357101,05;1741273,86;4644989,44;13423226,57;26226476,85;15452817,5;196350242,6;4230,933312;7056385,27;923724144,3;803394674,5;163325208,2;120329469,9;1164390926;1037005071;3486200,377;1071213611;832814626,4;37691640,81;0,461219815;0,500084533;0;0,252700284;6349;0,007500953;379054,5223;153259,9607;51703,21099;10349,40867;0,05167384;0,919977636;0,080022364;0,861341642;0,758000516;0,103341126;0,04938338;139,1708734;0,147897592;22533470045;1,119905236;1,222052627;0,819143725;0,871167784;0,693859389;0,158683803;0,13786462;0,180638064;0,236610213;0,004884319;922,7784431;891,2153285;557,4;387,5344828;779,6666667;65,54827733;87,31104816;84,03062629;49,32743363;129,1781609;233,9;2122448,85;344;283;30;117;3;77724497,54;93177315,04;944624863;46425628;261775282,8;0,36315277;0,244666162;0,377301155;0,194376408;0,194376408;0,847043174;0;0,691486206;0;0,039592456;0,033711149;0,105905114;0;0;0;0;0;0,018481597;0,093830334;0,031649133;0,027783141;0,078276339;0;0;0;0,051449584;0;3697;2981;0;348;0;2908;358;10;238783;164589;46528;4702;0;TJPA;120480;117006;3003;463;8;308208;244193;16722;44954;2339;0,774800197;0,793973423;0,793973423;0,746597969;0,746597969;0,774800197;0,600366261;0,600366261;0,75306181;0,771407094;0,734516646;0,598714573;0,518922254;0,519712526;0,519712526;1303;148;421;729;2;1185,30925;1024,547183;750,1939246;1107,930493;793,4395041;1517,776968;468;540,3506898;1405,629017;365;687;351;1076,114606;557,5168774;927,9804644;933;0;0;0;0;0
0,002473685;35555,7217;0,569085663;1647,043512;2018;140221;1223;0;262;231;0;0;730;247314;173822;19735;52105;1652;1006926;870624;44314;90296;1692;83986983,92;127825004,4;27706;10807;4992406,97;1754279,67;1779861,05;12929393,87;28722755,17;17498793,98;193518509,6;4947,94039;10066751,68;978986781;844072598,5;152565632,2;134914182,5;1223694930;1078713995;3730777,225;1134964095;898178010,4;38275168,17;0,553008127;0,55613867;0;0,746353668;6981;0,007584121;370725,1142;158772,8496;52575,78045;7862,05822;0,048085314;0,927489416;0,072510584;0,868659123;0,758407639;0,110251484;0,049658103;143,7358737;0,153516752;25448413086;1,382970637;1,2269333;2,735292627;1,321120814;3,5968523;0,144241687;0,134435312;0,001725668;0,221579961;0,10391413;1042,768293;795,7761194;1799,366667;506,1544118;1485,5;69,95868276;103,8336369;78,81300813;173,0160256;200,1075581;594,2;3027035,3;347;286;30;137;4;71232040,48;88730834,46;983742951,5;32855605,4;253235583,3;0,656119666;0,552949993;0,650339669;0,72014188;0,72014188;0,967679907;0;0,514527845;0;0,036045459;0,032771209;0,119107774;0;0;0;0;0;0,004816665;0,032571481;0,046469274;0,037885028;0,182232785;0;0;0;0,079480082;0;3912;3175;3490;342;342;3095;384;11;280438;176531;65394;4889;952;TJPA;137376;133041;2731;1580;24;342028;213268;53981;68837;5942;0,746449471;0,803238699;0,803238699;0,450826593;0,450826593;0,746449471;0,567424733;0,567424733;0,717700387;0,775708287;0,435132477;0,563086707;0,219185283;0,221640031;0,221640031;1745;370;635;728;2;1528,621109;901,6287583;753,9699563;1247,386698;134,0511612;1768,213661;857;655,9652755;1625,961794;946;696;570;1119,456653;494,7247243;909,3844494;1235;10174659,52;5255860,34;2978439,27;1940359,91;0
0,002469407;34328,22056;0,553866618;1971,825185;2019;169471;1241;0;262;240;0;0;739;266711;184073;30508;50716;1414;1086636;948570;53306;83179;1581;91800878,07;136443827,3;30916;6165;4976237,56;1702965,62;9872015,73;24665441,83;9717918,74;18647071,37;218932573,8;4479,655206;6297723,38;947297273,9;928886987;156026726,4;18410286,86;1194773320;1170065310;3904487,973;1087339983;830854293,9;33547674,61;0,56932799;0,566777588;0;0,460575345;7140;0,006698024;427602,6832;140798,8975;52997,90618;7923,945159;0,045853676;0,910080569;0,089919431;0,869703177;0,854294156;0,015409021;0,047850904;139,0139978;0,148722928;26056216824;1,453329634;1,553742265;0,978464665;1,312859847;3,665487977;0,136104818;0,130651516;0,00354908;0,210202962;0,015085158;1266,728758;1134,928571;995,0333333;1091,52459;863,8333333;76,78664818;110,8116066;97,74504443;90,45757576;216,1785714;398,6923077;2950382,17;332;277;30;62;6;88786265,5;107433336,9;959766514,1;24557258,73;253816252,4;0,711864673;0,616866621;0,700281936;0,796971286;0,796971286;0,985507831;0;0,924328147;0;0,033067966;0,032338323;0,081252426;0;0;0;0;0;0,004186702;0,037631792;0,063444867;0,060509255;0,084372948;0;0;0;0,086328439;0;3985;3231;3558;346;346;3150;393;15;310520;209634;63805;5048;1901;TJPA;170872;156478;5743;8618;33;387619;286002;29851;66583;5183;0,737074658;0,768339149;0,768339149;0,641028416;0,641028416;0,737074658;0,555407914;0,555407914;0,702605451;0,734715155;0,614397913;0,528261917;0,229980686;0,233737433;0,233737433;1760;487;628;633;2;1581,898446;1014,411845;716,4485001;1366,879432;184,4931507;2049,846047;924;740,3734446;1887,399032;883;655;423;1242,484237;527,3734403;1019,979028;1291;10698135,26;5376390,26;3038006,53;2283738,47;0
0,00255282;35514,04346;0,550000209;1516,821939;2020;131708;1247;0;262;241;0;0;744;267302;179692;22754;55420;9436;1108257;939113;50661;100379;18104;86985614,12;138607336,5;25711;5372;4464912,81;1698508,41;5654422,09;19782490,38;13039884,05;15452465,8;199819136,1;4519,134802;8108095,34;978793744,2;954892026,7;160718568,2;23901717,42;1207973771;1175963958;3909300,229;1114891959;879000104,2;31607803,84;0,533688045;0,495149301;0;0,405192946;7123;0,006700852;459354,3359;151342,9932;49310,1464;7248,235081;0,043224741;0,922943847;0,077056153;0,882286838;0,862500217;0,01978662;0,042654223;139,116919;0,146933728;27946350452;0,985604298;0,958195134;1,035817878;1,15667629;0,381729546;0,109016431;0,094940988;0,008956916;0,185459486;0,066083395;852,6019417;672,578125;785,6333333;1308,22449;720,4;53,40644638;74,67517007;58,82473522;69,93768546;183,1514286;277,0769231;3083739,44;325;271;30;50;5;77629346;93081811,8;1002156422;24832516,16;245913081,3;0,925600289;0,902851043;0,925113099;0,930210073;0,930210073;0,988790367;0;0,994807122;0;0,011317695;0,011994291;0,014274046;0;0;0;0;0;0,008943407;0,001489203;0,0159734;0,008255128;0,255062107;0;0;0;0,074036461;0;3961;3222;3509;353;353;3123;372;14;225341;142004;52254;4933;1985;TJPA;116885;106435;4670;4923;857;263454;172180;23569;64103;3602;0,807937678;0,845063363;0,845063363;0,682486865;0,682486865;0,807937678;0,610273465;0,610273465;0,790047385;0,828652407;0,661170213;0,598248924;0,82723392;0,8340551;0,8340551;1865;596;616;641;2;1936,067796;580,4310682;695,0645152;1487,742705;568;1919,817205;618,5153994;649,6025279;1730,265496;463,1508268;546;442,1164032;1027,983276;364,469011;888,2246428;1308;11051658,31;5567878,9;3125712,38;2358067,03;0
0,00244031;38698,94034;0,550001036;1815,494611;2021;159222;1247;0;262;241;0;0;744;308639;205368;29787;61570;11914;1119935;935440;54835;102643;27017;121444850,1;140157070,5;28058;7179;4798429,7;1760692,83;37526720,74;34948732,04;22408517,86;41400932,94;279761448,4;4506,20887;478570,55;1087269570;1061659736;163575146,5;25609834,18;1390791800;1364703395;4126978,634;1267232367;925751655,2;31310999,85;0,509031011;0,478527869;0,201775523;0,347698137;7399;0,006637774;510513,5919;152764,2995;47013,51329;7827,780914;0,047430951;0,91115893;0,08884107;0,869083655;0,850669803;0,018413852;0,055731104;158,5820437;0,133675375;29322452034;1,000285123;1,046531105;0,866418236;1,054295923;0,258687259;0,123393154;0,113121204;0,016265846;0,201263014;0,068811812;916,1038576;743,6816609;955,8518519;519,304;0;59,66892153;84,81510989;70,09915199;78,443769;208,0544872;162,2105263;3393963,63;371;322;27;126;0;82158499,34;123559432,3;1048020519;15308179;289021078;0,986748033;0,981024296;0,985161244;0,999966428;0,999966428;0,997939167;0;0,992781601;0;0,005710448;0,00555654;0,003670967;0;0;0;0;0;0,008341137;0;0,01913475;0,01377822;0,217281273;0;0;0;0,073124786;0;4105;3402;3670;347;347;3314;334;22;276074;182247;58590;5174;2026;TJPA;127143;114374;4168;7517;1084;308727;214924;25808;64913;3082;0,7839048;0,813168701;0,813168701;0,679972223;0,679972223;0,7839048;0,612589224;0,612589224;0,762794857;0,792542399;0,662530239;0,594392617;0,89377908;0,897604572;0,897604572;1854;563;613;666;2;1745,422353;574,3495268;465,3293609;1358,070406;873,2621296;1892,886558;550,8231797;664,6883507;1693,207401;509,9460115;485;416,7088196;1153,654347;377,0589047;996,7456566;1413;10746689,56;5567878,9;3125712,38;2053098,28;0
0,000171347;2587,090607;0,011596091;32,78228531;2015;4984;2033;0;231;375;0;0;1427;935956;543267;49115;297943;45631;4042025;2803954;72261;942026;223784;103224097;180588268;42840;46055;11990405;0;8457341,45;70511828,73;36628773;66847977,31;382974388;2452,548803;50862663,29;1739895234;1739716066;216786171;698103455;2295477767;1546511649;3917197,555;1930203892;1883661184;38465383,38;0,487923882;0,42546004;0,319000385;0,394319953;12487;0,009367627;464774,7427;180704,2579;21123,21987;8134,603121;0,05865465;0,840872397;0,159127603;0,802934952;0,8028569;0,304121201;0,051102114;150,9851667;0,1038033;39135478235;0,735193748;0,635120484;1,219403441;0,803425487;0,959939515;0,165735052;0,167120748;0,002418199;0,205048224;0,000868527;1174,24744;869,1183879;672,9325843;2919,207317;2433,5;93,21444053;108,1252357;81,24323052;92,71052632;163,1731425;1288,323529;393324;611;422;89;82;18;298425897,3;365273874,6;1745453663;109263514;411282137;0,813676801;0,754985718;0,85963976;0;0;1,031237237;0;1;0;0,028604009;7,43467E-05;0,3732493;0;0;0;0;0;0;0,001671914;0,030648605;0,045665531;0,132605106;0;0;0;0,000145761;0;6589;4369;0;667;0;4339;1517;36;644979;231970;324114;7382;0;TJBA;74564;66708;5810;2046;0;688109;345040;59891;239375;43803;0,854526531;0,890428499;0,890428499;0,546802167;0,546802167;0,854526531;0,797380398;0,797380398;0,852196616;0,888057111;0,52596128;0,797028884;0,836303707;0,836303707;0,836303707;4494;452;1474;1821;382;1931,096508;353,5891655;480,4899248;1148,719481;333,002204;1485,926231;846;530,1143643;1331,275858;742;181;274;1414,826348;351,4974285;705,1852599;1605;0;0;0;0;0
0,000224612;3737,945753;0,008618493;21,92246608;2016;3349;2033;0;231;375;0;0;1427;984820;508784;48707;368667;58662;4084142;2868883;79068;908707;227484;106147492;286310751;46141;68527;16712433;0;27913091,79;51394669,39;35469123;43188375,23;347436242;2581,483922;13743685,53;1923151764;1923151764;379355308;753358431;2542296996;1775194880;4539816,065;2155007130;2052001155;73526317,85;0,556711516;0,528507577;0,252700284;0,342895965;13153;0,009825721;435930,0402;190511,666;38637,05615;9807,765845;0,060142004;0,847661439;0,152338561;0,798214866;0,798214866;0,296329828;0,052482903;166,418094;0,148875797;42271570793;0,794505595;0,686920186;1,092922988;0,805271424;1,412174832;0,141315629;0,152894689;0,003318335;0,167219752;0,002480774;1397,223214;922,1477573;604,9204545;3958,36;4602,277778;107,3460008;128,5225033;87,96727913;79,09806835;209,6588983;3186,192308;571029,75;587;406;88;75;18;344101491,2;387289866,4;2023319115;48185830;433203687;0,846990743;0,786842917;0,89171273;0;0;1,019865223;0;1;0;0,016381004;3,36634E-05;0,246136841;0;0;0;0;0;0;0,00115283;0,027606997;0,041518801;0,17215961;0;0;0;2,49036E-06;0;6375;4143;0;696;0;4143;1507;29;831481;289513;427300;7289;0;TJBA;85010;75752;6177;3081;0;782445;349494;53233;296877;82841;0,839220998;0,891406756;0,891406756;0,597637206;0,597637206;0,839220998;0,753748391;0,753748391;0,836362564;0,888789149;0,577931242;0,753117456;0,733050834;0,733050834;0,733050834;5277;524;1704;1903;735;1703,892842;781,4241907;483,7217877;965,5722327;307,0015476;1754,513621;605;506,6616785;1506,77271;862;221;203;1543,098682;330,8901045;714,5773984;1674;0;0;0;0;0
0;0;0,05510006;257,5263872;2017;39516;1993;0;231;336;0;0;1426;1028967;448256;61056;419490;100165;2811404;2501400;52022;241495;16487;121343765;133263135,9;52352;47460;16018626;0;15473244;50277268;39295378;65527113,11;575534540;3496,532331;51235992,59;2854488823;2054632183;229239344;799856640;3597816383;2746723750;6436165,264;3122950031;2439593426;91803438,59;0,877628283;0,921381712;0,746353668;0,528113816;13532;0,013388515;728524,7342;220977,6654;45134,43392;9340,306706;0,082214372;0,868012622;0,131987378;0,827121863;0,604804614;0,222317249;0,048181775;234,4702538;0,06485985;43761404462;1,146830754;1,236608099;0,956679114;1,193675654;0,664783108;0,109526182;0,110149741;0,003135487;0,127027572;0,003202697;2111,003578;1510,400545;663,7613636;5822,5;3699,333333;154,416514;183,3231319;122,6636424;96,86733002;387,5657895;2895,130435;0;585;393;88;86;18;409339239;474866352,1;2071182975;161532131;504314321;0,902937906;0,935438935;0,966920136;0;0;1;0;1;0;0,059923704;1,33092E-05;0,216878056;0;0;0;0;0;0,076869998;0,001601349;0,109131828;0,08387243;0,063340096;0;0;0;0,15621497;0;6810;4787;0;624;0;4787;1373;26;1065414;444967;520635;7642;0;TJBA;498144;476147;8073;13821;103;1180051;554317;58411;500735;66588;0,70435568;0,818596748;0,818596748;0,471072958;0,471072958;0,70435568;0,325364105;0,325364105;0,662196982;0,785112635;0,429357171;0,312563409;0,197464205;0,198459224;0,198459224;5305;460;1715;2034;735;1947,548216;529,0366803;473,1732058;1232,829025;177,0078393;1984,196067;646;725,8443982;1782,644974;195;261;110;1741,774148;250,1966647;900,3980294;1026;0;0;0;0;0
